,datetime,Open,High,Low,Close,Adj Close,Volume
0,2022-04-04 09:30:00-04:00,109.37999725341797,109.73500061035156,107.5199966430664,107.89019775390625,107.89019775390625,23224651
1,2022-04-04 10:30:00-04:00,107.91000366210938,110.0999984741211,107.02999877929688,110.0436019897461,110.0436019897461,15886730
2,2022-04-04 11:30:00-04:00,110.05000305175781,110.58000183105469,109.37999725341797,109.55599975585938,109.55599975585938,11861455
3,2022-04-04 12:30:00-04:00,109.57140350341797,109.77999877929688,108.8301010131836,109.2499008178711,109.2499008178711,6826957
4,2022-04-04 13:30:00-04:00,109.23999786376953,109.7500991821289,108.36000061035156,109.00980377197266,109.00980377197266,9071905
5,2022-04-04 14:30:00-04:00,109.0,110.93910217285156,108.91000366210938,110.64710235595703,110.64710235595703,12841454
6,2022-04-04 15:30:00-04:00,110.63999938964844,110.88500213623047,110.08999633789062,110.52999877929688,110.52999877929688,8009148
7,2022-04-05 09:30:00-04:00,109.68499755859375,110.4800033569336,107.77999877929688,108.4800033569336,108.4800033569336,20242358
8,2022-04-05 10:30:00-04:00,108.47000122070312,108.9000015258789,107.86000061035156,108.55999755859375,108.55999755859375,11768658
9,2022-04-05 11:30:00-04:00,108.55999755859375,108.66999816894531,107.11000061035156,107.125,107.125,9441245
10,2022-04-05 12:30:00-04:00,107.125,107.7300033569336,106.9000015258789,107.5199966430664,107.5199966430664,7708594
11,2022-04-05 13:30:00-04:00,107.52999877929688,107.91999816894531,106.58000183105469,107.52909851074219,107.52909851074219,8236918
12,2022-04-05 14:30:00-04:00,107.5199966430664,107.95989990234375,106.16999816894531,106.18000030517578,106.18000030517578,11499708
13,2022-04-05 15:30:00-04:00,106.18000030517578,106.96800231933594,106.05000305175781,106.83000183105469,106.83000183105469,7654650
14,2022-04-06 09:30:00-04:00,104.0199966430664,105.26000213623047,101.71060180664062,102.31999969482422,102.31999969482422,28356324
15,2022-04-06 10:30:00-04:00,102.31999969482422,103.9000015258789,102.2699966430664,103.5198974609375,103.5198974609375,13990081
16,2022-04-06 11:30:00-04:00,103.51499938964844,103.80000305175781,102.5199966430664,102.69999694824219,102.69999694824219,9507824
17,2022-04-06 12:30:00-04:00,102.70980072021484,103.19999694824219,101.87999725341797,103.19999694824219,103.19999694824219,8484147
18,2022-04-06 13:30:00-04:00,103.20999908447266,105.27999877929688,102.0199966430664,102.8311996459961,102.8311996459961,16719167
19,2022-04-06 14:30:00-04:00,102.82980346679688,105.74400329589844,102.80000305175781,103.75,103.75,17951729
20,2022-04-06 15:30:00-04:00,103.75,104.48999786376953,103.1500015258789,103.63999938964844,103.63999938964844,7754143
21,2022-04-07 09:30:00-04:00,103.91999816894531,105.23999786376953,102.97000122070312,104.31500244140625,104.31500244140625,23008745
22,2022-04-07 10:30:00-04:00,104.32209777832031,104.80000305175781,102.25,102.32209777832031,102.32209777832031,15104718
23,2022-04-07 11:30:00-04:00,102.33000183105469,102.47000122070312,101.55000305175781,101.82980346679688,101.82980346679688,10923724
24,2022-04-07 12:30:00-04:00,101.83270263671875,103.0,100.91000366210938,102.81500244140625,102.81500244140625,11082453
25,2022-04-07 13:30:00-04:00,102.80999755859375,104.14510345458984,102.30999755859375,103.38999938964844,103.38999938964844,12019197
26,2022-04-07 14:30:00-04:00,103.3949966430664,104.94000244140625,103.19000244140625,104.56999969482422,104.56999969482422,10253490
27,2022-04-07 15:30:00-04:00,104.55999755859375,105.1500015258789,103.55999755859375,103.68000030517578,103.68000030517578,6994004
28,2022-04-08 09:30:00-04:00,102.51000213623047,102.98999786376953,100.42050170898438,101.58000183105469,101.58000183105469,21592163
