,datetime,Open,High,Low,Close,Adj Close,Volume
0,2012-10-04 00:00:00-04:00,3.1700000762939453,3.25,3.0899999141693115,3.2200000286102295,3.2200000286102295,23236300
1,2012-10-05 00:00:00-04:00,3.240000009536743,3.2799999713897705,3.1700000762939453,3.2200000286102295,3.2200000286102295,11215000
2,2012-10-08 00:00:00-04:00,3.2100000381469727,3.240000009536743,3.1500000953674316,3.190000057220459,3.190000057220459,9897400
3,2012-10-09 00:00:00-04:00,3.180000066757202,3.259999990463257,3.1500000953674316,3.25,3.25,19696500
4,2012-10-10 00:00:00-04:00,3.2200000286102295,3.2200000286102295,3.130000114440918,3.1500000953674316,3.1500000953674316,19234500
5,2012-10-11 00:00:00-04:00,3.190000057220459,3.240000009536743,3.130000114440918,3.200000047683716,3.200000047683716,18206700
6,2012-10-12 00:00:00-04:00,2.859999895095825,2.990000009536743,2.740000009536743,2.740000009536743,2.740000009536743,83878000
7,2012-10-15 00:00:00-04:00,2.7899999618530273,2.8299999237060547,2.7300000190734863,2.75,2.75,26746100
8,2012-10-16 00:00:00-04:00,2.7699999809265137,2.7799999713897705,2.6600000858306885,2.680000066757202,2.680000066757202,38376800
9,2012-10-17 00:00:00-04:00,2.6600000858306885,2.799999952316284,2.640000104904175,2.7699999809265137,2.7699999809265137,32949000
10,2012-10-18 00:00:00-04:00,2.759999990463257,2.7799999713897705,2.5999999046325684,2.619999885559082,2.619999885559082,35679500
11,2012-10-19 00:00:00-04:00,2.5399999618530273,2.619999885559082,2.1700000762939453,2.180000066757202,2.180000066757202,110069000
12,2012-10-22 00:00:00-04:00,2.2300000190734863,2.2300000190734863,2.0899999141693115,2.0999999046325684,2.0999999046325684,37955900
13,2012-10-23 00:00:00-04:00,2.059999942779541,2.2100000381469727,2.0299999713897705,2.140000104904175,2.140000104904175,33501900
14,2012-10-24 00:00:00-04:00,2.1700000762939453,2.2200000286102295,2.059999942779541,2.0799999237060547,2.0799999237060547,37324400
15,2012-10-25 00:00:00-04:00,2.0999999046325684,2.1500000953674316,2.069999933242798,2.119999885559082,2.119999885559082,21980400
16,2012-10-26 00:00:00-04:00,2.130000114440918,2.140000104904175,2.059999942779541,2.069999933242798,2.069999933242798,16693000
17,2012-10-31 00:00:00-04:00,2.130000114440918,2.140000104904175,2.049999952316284,2.049999952316284,2.049999952316284,17427600
18,2012-11-01 00:00:00-04:00,2.069999933242798,2.140000104904175,2.049999952316284,2.140000104904175,2.140000104904175,21773300
19,2012-11-02 00:00:00-04:00,2.1500000953674316,2.1500000953674316,2.069999933242798,2.0999999046325684,2.0999999046325684,20725300
20,2012-11-05 00:00:00-05:00,2.0999999046325684,2.119999885559082,2.059999942779541,2.109999895095825,2.109999895095825,21064800
21,2012-11-06 00:00:00-05:00,2.119999885559082,2.140000104904175,2.059999942779541,2.069999933242798,2.069999933242798,24027100
22,2012-11-07 00:00:00-05:00,2.069999933242798,2.0999999046325684,2.009999990463257,2.009999990463257,2.009999990463257,30029200
23,2012-11-08 00:00:00-05:00,2.0299999713897705,2.059999942779541,1.9600000381469727,1.9800000190734863,1.9800000190734863,35841500
24,2012-11-09 00:00:00-05:00,2.0,2.069999933242798,1.9700000286102295,2.0299999713897705,2.0299999713897705,39582000
25,2012-11-12 00:00:00-05:00,2.0399999618530273,2.059999942779541,1.9900000095367432,1.9900000095367432,1.9900000095367432,15959100
26,2012-11-13 00:00:00-05:00,1.9800000190734863,2.3499999046325684,1.9700000286102295,2.0899999141693115,2.0899999141693115,60092100
27,2012-11-14 00:00:00-05:00,2.0399999618530273,2.049999952316284,1.9199999570846558,1.9299999475479126,1.9299999475479126,40052600
28,2012-11-15 00:00:00-05:00,1.9299999475479126,1.9299999475479126,1.8600000143051147,1.8700000047683716,1.8700000047683716,20270000
29,2012-11-16 00:00:00-05:00,1.8700000047683716,1.899999976158142,1.809999942779541,1.8600000143051147,1.8600000143051147,23501300
30,2012-11-19 00:00:00-05:00,1.899999976158142,1.9500000476837158,1.8899999856948853,1.9199999570846558,1.9199999570846558,18774000
31,2012-11-20 00:00:00-05:00,1.9199999570846558,1.9199999570846558,1.8600000143051147,1.8799999952316284,1.8799999952316284,11637300
32,2012-11-21 00:00:00-05:00,1.8899999856948853,1.9199999570846558,1.8600000143051147,1.8700000047683716,1.8700000047683716,7525400
33,2012-11-23 00:00:00-05:00,1.9199999570846558,1.9700000286102295,1.9199999570846558,1.9500000476837158,1.9500000476837158,8567500
34,2012-11-26 00:00:00-05:00,1.9600000381469727,1.9700000286102295,1.840000033378601,1.8700000047683716,1.8700000047683716,30192600
35,2012-11-27 00:00:00-05:00,1.8700000047683716,1.8899999856948853,1.850000023841858,1.8799999952316284,1.8799999952316284,22732800
36,2012-11-28 00:00:00-05:00,1.8799999952316284,1.9900000095367432,1.8600000143051147,1.9600000381469727,1.9600000381469727,27471900
37,2012-11-29 00:00:00-05:00,2.009999990463257,2.119999885559082,2.009999990463257,2.0399999618530273,2.0399999618530273,42800100
38,2012-11-30 00:00:00-05:00,2.1600000858306885,2.2200000286102295,2.109999895095825,2.200000047683716,2.200000047683716,66853900
39,2012-12-03 00:00:00-05:00,2.2799999713897705,2.4600000381469727,2.259999990463257,2.359999895095825,2.359999895095825,70160800
40,2012-12-04 00:00:00-05:00,2.4800000190734863,2.4800000190734863,2.2100000381469727,2.259999990463257,2.259999990463257,52165300
41,2012-12-05 00:00:00-05:00,2.299999952316284,2.319999933242798,2.25,2.2899999618530273,2.2899999618530273,20378800
42,2012-12-06 00:00:00-05:00,2.3299999237060547,2.390000104904175,2.2699999809265137,2.3399999141693115,2.3399999141693115,22223500
43,2012-12-07 00:00:00-05:00,2.380000114440918,2.390000104904175,2.2899999618530273,2.359999895095825,2.359999895095825,34202800
44,2012-12-10 00:00:00-05:00,2.3499999046325684,2.390000104904175,2.309999942779541,2.319999933242798,2.319999933242798,10015500
45,2012-12-11 00:00:00-05:00,2.3399999141693115,2.359999895095825,2.299999952316284,2.3299999237060547,2.3299999237060547,14745400
46,2012-12-12 00:00:00-05:00,2.369999885559082,2.440000057220459,2.359999895095825,2.369999885559082,2.369999885559082,24565900
47,2012-12-13 00:00:00-05:00,2.4000000953674316,2.440000057220459,2.380000114440918,2.4100000858306885,2.4100000858306885,25069800
48,2012-12-14 00:00:00-05:00,2.430000066757202,2.440000057220459,2.390000104904175,2.390000104904175,2.390000104904175,16552900
49,2012-12-17 00:00:00-05:00,2.4100000858306885,2.4600000381469727,2.390000104904175,2.4600000381469727,2.4600000381469727,15273300
50,2012-12-18 00:00:00-05:00,2.5,2.5299999713897705,2.4700000286102295,2.5199999809265137,2.5199999809265137,26636300
51,2012-12-19 00:00:00-05:00,2.549999952316284,2.569999933242798,2.490000009536743,2.5199999809265137,2.5199999809265137,20586800
52,2012-12-20 00:00:00-05:00,2.5299999713897705,2.5299999713897705,2.369999885559082,2.4000000953674316,2.4000000953674316,24819400
53,2012-12-21 00:00:00-05:00,2.3299999237060547,2.5899999141693115,2.25,2.5899999141693115,2.5899999141693115,40732900
54,2012-12-24 00:00:00-05:00,2.5399999618530273,2.569999933242798,2.4700000286102295,2.4800000190734863,2.4800000190734863,9625400
55,2012-12-26 00:00:00-05:00,2.490000009536743,2.5299999713897705,2.4200000762939453,2.430000066757202,2.430000066757202,12798000
56,2012-12-27 00:00:00-05:00,2.4200000762939453,2.430000066757202,2.3399999141693115,2.390000104904175,2.390000104904175,18485500
57,2012-12-28 00:00:00-05:00,2.299999952316284,2.359999895095825,2.25,2.2799999713897705,2.2799999713897705,26210200
58,2012-12-31 00:00:00-05:00,2.2899999618530273,2.4200000762939453,2.2799999713897705,2.4000000953674316,2.4000000953674316,20698200
59,2013-01-02 00:00:00-05:00,2.549999952316284,2.569999933242798,2.450000047683716,2.5299999713897705,2.5299999713897705,27214800
60,2013-01-03 00:00:00-05:00,2.5199999809265137,2.5899999141693115,2.4600000381469727,2.490000009536743,2.490000009536743,24966900
61,2013-01-04 00:00:00-05:00,2.509999990463257,2.5899999141693115,2.490000009536743,2.5899999141693115,2.5899999141693115,22054200
62,2013-01-07 00:00:00-05:00,2.609999895095825,2.700000047683716,2.5999999046325684,2.6700000762939453,2.6700000762939453,25575200
63,2013-01-08 00:00:00-05:00,2.7200000286102295,2.759999990463257,2.640000104904175,2.6700000762939453,2.6700000762939453,29140800
64,2013-01-09 00:00:00-05:00,2.700000047683716,2.7200000286102295,2.5999999046325684,2.630000114440918,2.630000114440918,16675100
65,2013-01-10 00:00:00-05:00,2.690000057220459,2.700000047683716,2.609999895095825,2.619999885559082,2.619999885559082,19408800
66,2013-01-11 00:00:00-05:00,2.630000114440918,2.680000066757202,2.549999952316284,2.6700000762939453,2.6700000762939453,20032100
67,2013-01-14 00:00:00-05:00,2.680000066757202,2.700000047683716,2.619999885559082,2.640000104904175,2.640000104904175,17300300
68,2013-01-15 00:00:00-05:00,2.619999885559082,2.700000047683716,2.5999999046325684,2.680000066757202,2.680000066757202,23696400
69,2013-01-16 00:00:00-05:00,2.6700000762939453,2.759999990463257,2.630000114440918,2.7200000286102295,2.7200000286102295,31384700
70,2013-01-17 00:00:00-05:00,2.759999990463257,2.7799999713897705,2.7100000381469727,2.740000009536743,2.740000009536743,17872200
71,2013-01-18 00:00:00-05:00,2.6500000953674316,2.680000066757202,2.430000066757202,2.4600000381469727,2.4600000381469727,41786200
72,2013-01-22 00:00:00-05:00,2.5199999809265137,2.5399999618530273,2.430000066757202,2.450000047683716,2.450000047683716,35143000
73,2013-01-23 00:00:00-05:00,2.619999885559082,2.75,2.5899999141693115,2.7300000190734863,2.7300000190734863,69200500
74,2013-01-24 00:00:00-05:00,2.700000047683716,2.8399999141693115,2.6700000762939453,2.7899999618530273,2.7899999618530273,32497200
75,2013-01-25 00:00:00-05:00,2.8399999141693115,2.930000066757202,2.819999933242798,2.8499999046325684,2.8499999046325684,33639700
76,2013-01-28 00:00:00-05:00,2.890000104904175,2.9200000762939453,2.7799999713897705,2.819999933242798,2.819999933242798,23636700
77,2013-01-29 00:00:00-05:00,2.859999895095825,2.859999895095825,2.690000057220459,2.740000009536743,2.740000009536743,20071100
78,2013-01-30 00:00:00-05:00,2.75,2.7799999713897705,2.630000114440918,2.6500000953674316,2.6500000953674316,19781200
79,2013-01-31 00:00:00-05:00,2.700000047683716,2.7100000381469727,2.450000047683716,2.5999999046325684,2.5999999046325684,27846400
80,2013-02-01 00:00:00-05:00,2.630000114440918,2.680000066757202,2.569999933242798,2.5999999046325684,2.5999999046325684,18806200
